state,name,lon,lat,region,ID
NH,Granite Reliable Power,-71.318703,44.794292,NE,21439
NH,Granite Reliable Power,-71.288002,44.747089,NE,21440
NH,Granite Reliable Power,-71.316696,44.79599,NE,21441
NH,Granite Reliable Power,-71.311798,44.842293,NE,21442
NH,Granite Reliable Power,-71.304802,44.846092,NE,21443
NH,Granite Reliable Power,-71.319298,44.787689,NE,21444
NH,Granite Reliable Power,-71.281601,44.729492,NE,21445
NH,Granite Reliable Power,-71.309799,44.778393,NE,21446
NH,Granite Reliable Power,-71.305199,44.75539000000001,NE,21447
NH,Granite Reliable Power,-71.317299,44.83849,NE,21448
NH,Granite Reliable Power,-71.315002,44.770992,NE,21449
NH,Granite Reliable Power,-71.316002,44.840591,NE,21450
NH,Granite Reliable Power,-71.321297,44.785789,NE,21451
NH,Granite Reliable Power,-71.278198,44.735191,NE,21452
NH,Granite Reliable Power,-71.31289699999998,44.776192,NE,21453
NH,Granite Reliable Power,-71.298698,44.753193,NE,21454
NH,Granite Reliable Power,-71.2808,44.732792,NE,21455
NH,Granite Reliable Power,-71.320999,44.79269,NE,21456
MN,Grant County,-95.907494,45.813393,EM,21457
MN,Grant County,-95.89119,45.799294,EM,21458
MN,Grant County,-95.887794,45.814293,EM,21459
MN,Grant County,-95.911591,45.811592,EM,21460
MN,Grant County,-95.890594,45.805691,EM,21461
MN,Grant County,-95.888062,45.807655,EM,21462
MN,Grant County,-95.896912,45.807037,EM,21463
MN,Grant County,-95.911789,45.816391,EM,21464
MN,Grant County,-95.90139,45.804192,EM,21465
MN,Grant County,-95.886688,45.800293,EM,21466
OK,Grant Plains,-97.586548,36.951145,MW,21467
OK,Grant Plains,-97.748741,36.979435,MW,21468
OK,Grant Plains,-97.667374,36.96843,MW,21469
OK,Grant Plains,-97.709236,36.964226,MW,21470
OK,Grant Plains,-97.631027,36.965363,MW,21471
OK,Grant Plains,-97.721207,36.981518,MW,21472
OK,Grant Plains,-97.70401,36.982567,MW,21473
OK,Grant Plains,-97.763428,36.972878,MW,21474
OK,Grant Plains,-97.729843,36.958328,MW,21475
OK,Grant Plains,-97.595741,36.953201,MW,21476
OK,Grant Plains,-97.727806,36.977322,MW,21477
OK,Grant Plains,-97.591049,36.951286,MW,21478
OK,Grant Plains,-97.703545,36.96273400000001,MW,21479
OK,Grant Plains,-97.716454,36.980312,MW,21480
OK,Grant Plains,-97.739967,36.981491,MW,21481
OK,Grant Plains,-97.652206,36.960323,MW,21482
OK,Grant Plains,-97.64035,36.965912,MW,21483
OK,Grant Plains,-97.773933,36.972763,MW,21484
OK,Grant Plains,-97.722672,36.958332,MW,21485
OK,Grant Plains,-97.712517,36.980568,MW,21486
OK,Grant Plains,-97.576881,36.958275,MW,21487
OK,Grant Plains,-97.707855,36.982513,MW,21488
OK,Grant Plains,-97.754211,36.980015,MW,21489
OK,Grant Plains,-97.745461,36.979435,MW,21490
OK,Grant Plains,-97.647552,36.959652,MW,21491
OK,Grant Plains,-97.698914,36.980888,MW,21492
OK,Grant Plains,-97.568466,36.961655,MW,21493
OK,Grant Plains,-97.658722,36.96177700000001,MW,21494
OK,Grant Plains,-97.663246,36.96412700000001,MW,21495
OK,Grant Plains,-97.604546,36.950207,MW,21496
OK,Grant Plains,-97.612823,36.947235,MW,21497
OK,Grant Plains,-97.680336,36.973289,MW,21498
OK,Grant Plains,-97.634476,36.965675,MW,21499
OK,Grant Plains,-97.699333,36.962688,MW,21500
OK,Grant Plains,-97.655411,36.961662,MW,21501
OK,Grant Plains,-97.638466,36.954071,MW,21502
OK,Grant Plains,-97.609383,36.948116,MW,21503
OK,Grant Plains,-97.66806,36.991146,MW,21504
OK,Grant Plains,-97.68927,36.982899,MW,21505
OK,Grant Plains,-97.675911,36.993927,MW,21506
OK,Grant Plains,-97.564896,36.96210900000001,MW,21507
OK,Grant Plains,-97.672409,36.993896,MW,21508
OK,Grant Plains,-97.685379,36.958385,MW,21509
OK,Grant Plains,-97.712532,36.963959,MW,21510
OK,Grant Plains,-97.573547,36.958344,MW,21511
OK,Grant Plains,-97.694527,36.981365,MW,21512
OK,Grant Plains,-97.680389,36.961849,MW,21513
OK,Grant Plains,-97.717369,36.959785,MW,21514
OK,Grant Plains,-97.58316,36.950977,MW,21515
OK,Grant Plains,-97.662956,36.990002,MW,21516
OK,Grant Plains,-97.585861,36.964249,MW,21517
OK,Grant Plains,-97.73642,36.981155,MW,21518
OK,Grant Plains,-97.657486,36.994347,MW,21519
OK,Grant Plains,-97.770782,36.972916,MW,21520
OK,Grant Plains,-97.664345,36.951027,MW,21521
OK,Grant Plains,-97.766785,36.97325900000001,MW,21522
OK,Grant Plains,-97.694649,36.962749,MW,21523
OK,Grant Plains,-97.647133,36.991882,MW,21524
OK,Grant Plains,-97.675308,36.958767,MW,21525
OK,Grant Plains,-97.673615,36.968472,MW,21526
OK,Grant Plains,-97.667946,36.950394,MW,21527
OK,Grant Plains,-97.757538,36.979393,MW,21528
OK,Grant Plains,-97.599998,36.953293,MW,21529
OK,Grant Plains,-97.690758,36.962723,MW,21530
OK,Grant Wind,-97.598869,36.921391,MW,21531
OK,Grant Wind,-97.688919,36.884621,MW,21532
OK,Grant Wind,-97.68071,36.94413400000001,MW,21533
OK,Grant Wind,-97.698311,36.88475800000001,MW,21534
OK,Grant Wind,-97.616707,36.947453,MW,21535
OK,Grant Wind,-97.704422,36.909393,MW,21536
OK,Grant Wind,-97.712364,36.90728,MW,21537
OK,Grant Wind,-97.658897,36.944733,MW,21538
OK,Grant Wind,-97.693916,36.885471,MW,21539
OK,Grant Wind,-97.694031,36.906254,MW,21540
OK,Grant Wind,-97.671768,36.947403,MW,21541
OK,Grant Wind,-97.719864,36.942791,MW,21542
OK,Grant Wind,-97.643936,36.894463,MW,21543
OK,Grant Wind,-97.744453,36.954552,MW,21544
OK,Grant Wind,-97.652611,36.891644,MW,21545
OK,Grant Wind,-97.643799,36.94463,MW,21546
OK,Grant Wind,-97.607895,36.920147,MW,21547
OK,Grant Wind,-97.627228,36.916885,MW,21548
OK,Grant Wind,-97.676353,36.920277,MW,21549
OK,Grant Wind,-97.679733,36.896503,MW,21550
OK,Grant Wind,-97.640137,36.916435,MW,21551
OK,Grant Wind,-97.626038,36.946503,MW,21552
OK,Grant Wind,-97.708733,36.909168,MW,21553
OK,Grant Wind,-97.703468,36.939816,MW,21554
OK,Grant Wind,-97.621033,36.946747,MW,21555
OK,Grant Wind,-97.688194,36.943787,MW,21556
OK,Grant Wind,-97.616386,36.916935,MW,21557
OK,Grant Wind,-97.652237,36.944904,MW,21558
OK,Grant Wind,-97.688545,36.894955,MW,21559
OK,Grant Wind,-97.603935,36.921261,MW,21560
OK,Grant Wind,-97.712669,36.887794,MW,21561
OK,Grant Wind,-97.718079,36.88937,MW,21562
OK,Grant Wind,-97.631546,36.916389,MW,21563
OK,Grant Wind,-97.734367,36.944614,MW,21564
OK,Grant Wind,-97.690483,36.913643,MW,21565
OK,Grant Wind,-97.635086,36.935513,MW,21566
OK,Grant Wind,-97.643959,36.914299,MW,21567
OK,Grant Wind,-97.756348,36.952644,MW,21568
OK,Grant Wind,-97.684029,36.895519,MW,21569
OK,Grant Wind,-97.740059,36.954441,MW,21570
OK,Grant Wind,-97.630196,36.945602,MW,21571
OK,Grant Wind,-97.706306,36.885769,MW,21572
OK,Grant Wind,-97.68441,36.944233,MW,21573
OK,Grant Wind,-97.657265,36.913555,MW,21574
OK,Grant Wind,-97.65876,36.893814,MW,21575
OK,Grant Wind,-97.699745,36.939728,MW,21576
OK,Grant Wind,-97.748375,36.954346,MW,21577
OK,Grant Wind,-97.611862,36.918316,MW,21578
OK,Grant Wind,-97.708023,36.943356,MW,21579
OK,Grant Wind,-97.671928,36.918194,MW,21580
OK,Grant Wind,-97.640793,36.936821,MW,21581
OK,Grant Wind,-97.738663,36.943924,MW,21582
OK,Grant Wind,-97.695038,36.943054,MW,21583
OK,Grant Wind,-97.676323,36.946209,MW,21584
OK,Grant Wind,-97.648804,36.892292,MW,21585
OK,Grant Wind,-97.715843,36.942776,MW,21586
OK,Grant Wind,-97.621429,36.916416,MW,21587
OK,Grant Wind,-97.647972,36.944431,MW,21588
OK,Grant Wind,-97.752258,36.95359000000001,MW,21589
OK,Grant Wind,-97.665543,36.91544,MW,21590
OK,Grant Wind,-97.702202,36.885273,MW,21591
OK,Grant Wind,-97.711945,36.943443,MW,21592
OK,Grant Wind,-97.721909,36.88945800000001,MW,21593
OK,Grant Wind,-97.627281,36.933144,MW,21594
OK,Grant Wind,-97.699944,36.908859,MW,21595
OK,Grant Wind,-97.647812,36.913425,MW,21596
MI,Gratiot,-84.39649200000002,43.427891,EM,21597
MI,Gratiot,-84.45929699999998,43.446392,EM,21598
MI,Gratiot,-84.452492,43.36869,EM,21599
MI,Gratiot,-84.419891,43.46339,EM,21600
MI,Gratiot,-84.439491,43.452793,EM,21601
MI,Gratiot,-84.47429699999998,43.455093,EM,21602
MI,Gratiot,-84.482895,43.397392,EM,21603
MI,Gratiot,-84.493492,43.440792,EM,21604
MI,Gratiot,-84.46459200000002,43.452892,EM,21605
MI,Gratiot,-84.51349599999998,43.458691,EM,21606
MI,Gratiot,-84.474098,43.462292,EM,21607
MI,Gratiot,-84.510498,43.447693,EM,21608
MI,Gratiot,-84.439796,43.463692,EM,21609
MI,Gratiot,-84.392899,43.453991,EM,21610
MI,Gratiot,-84.383492,43.432793,EM,21611
MI,Gratiot,-84.48219300000002,43.458492,EM,21612
MI,Gratiot,-84.402199,43.387894,EM,21613
MI,Gratiot,-84.50259399999999,43.431793,EM,21614
MI,Gratiot,-84.463898,43.402893,EM,21615
MI,Gratiot,-84.464897,43.462093,EM,21616
MI,Gratiot,-84.402596,43.417091,EM,21617
MI,Gratiot,-84.421097,43.402393,EM,21618
MI,Gratiot,-84.42229499999998,43.442993,EM,21619
MI,Gratiot,-84.48119399999999,43.420391,EM,21620
MI,Gratiot,-84.493797,43.434891,EM,21621
MI,Gratiot,-84.46639300000002,43.386993,EM,21622
MI,Gratiot,-84.381897,43.402493,EM,21623
MI,Gratiot,-84.464096,43.424191,EM,21624
MI,Gratiot,-84.443993,43.395493,EM,21625
MI,Gratiot,-84.515594,43.441994,EM,21626
MI,Gratiot,-84.435295,43.400093,EM,21627
MI,Gratiot,-84.464493,43.37569000000001,EM,21628
MI,Gratiot,-84.483696,43.377193,EM,21629
MI,Gratiot,-84.464493,43.371593,EM,21630
MI,Gratiot,-84.41999799999998,43.460194,EM,21631
MI,Gratiot,-84.49389599999998,43.462292,EM,21632
MI,Gratiot,-84.464493,43.366291,EM,21633
MI,Gratiot,-84.421196,43.429592,EM,21634
MI,Gratiot,-84.439796,43.459492,EM,21635
MI,Gratiot,-84.473793,43.441792,EM,21636
MI,Gratiot,-84.40379300000002,43.44989,EM,21637
MI,Gratiot,-84.393898,43.444893,EM,21638
MI,Gratiot,-84.48309300000003,43.382492,EM,21639
MI,Gratiot,-84.434097,43.440392,EM,21640
MI,Gratiot,-84.442398,43.42749,EM,21641
MI,Gratiot,-84.394196,43.462292,EM,21642
MI,Gratiot,-84.513397,43.411091,EM,21643
MI,Gratiot,-84.39649200000002,43.433392,EM,21644
MI,Gratiot,-84.38229399999999,43.425991,EM,21645
MI,Gratiot,-84.40529599999998,43.443691,EM,21646
MI,Gratiot,-84.485893,43.429493,EM,21647
MI,Gratiot,-84.462097,43.382393,EM,21648
MI,Gratiot,-84.41909799999998,43.447693,EM,21649
MI,Gratiot,-84.459793,43.433193,EM,21650
MI,Gratiot,-84.397194,43.401093,EM,21651
MI,Gratiot,-84.456795,43.422092,EM,21652
MI,Gratiot,-84.47829399999998,43.44799,EM,21653
MI,Gratiot,-84.386093,43.397991,EM,21654
MI,Gratiot,-84.43719499999997,43.389793,EM,21655
MI,Gratiot,-84.418396,43.39579000000001,EM,21656
MI,Gratiot,-84.476395,43.432693,EM,21657
MI,Gratiot County,-84.562393,43.355293,EM,21658
MI,Gratiot County,-84.518196,43.383293,EM,21659
MI,Gratiot County,-84.381699,43.383293,EM,21660
MI,Gratiot County,-84.411392,43.420094,EM,21661
MI,Gratiot County,-84.419495,43.425793,EM,21662
MI,Gratiot County,-84.516098,43.399193,EM,21663
MI,Gratiot County,-84.570297,43.395191,EM,21664
MI,Gratiot County,-84.58809699999998,43.390694,EM,21665
MI,Gratiot County,-84.515297,43.432194,EM,21666
MI,Gratiot County,-84.582993,43.38739,EM,21667
MI,Gratiot County,-84.552994,43.342892,EM,21668
MI,Gratiot County,-84.535797,43.343891,EM,21669
MI,Gratiot County,-84.520493,43.374992,EM,21670
MI,Gratiot County,-84.533096,43.397091,EM,21671
MI,Gratiot County,-84.515793,43.389591,EM,21672
MI,Gratiot County,-84.55789200000002,43.425091,EM,21673
MI,Gratiot County,-84.54499799999998,43.403091,EM,21674
MI,Gratiot County,-84.523499,43.347294,EM,21675
MI,Gratiot County,-84.54289200000002,43.38599,EM,21676
MI,Gratiot County,-84.41869399999999,43.418793,EM,21677
MI,Gratiot County,-84.572594,43.323891,EM,21678
MI,Gratiot County,-84.557793,43.396091,EM,21679
MI,Gratiot County,-84.52329300000002,43.454693,EM,21680
MI,Gratiot County,-84.532692,43.389893,EM,21681
MI,Gratiot County,-84.587395,43.384792,EM,21682
MI,Gratiot County,-84.523094,43.353291,EM,21683
MI,Gratiot County,-84.563599,43.337994,EM,21684
MI,Gratiot County,-84.535797,43.455093,EM,21685
MI,Gratiot County,-84.546097,43.442791,EM,21686
MI,Gratiot County,-84.575592,43.434994,EM,21687
MI,Gratiot County,-84.533897,43.439091,EM,21688
MI,Gratiot County,-84.494896,43.397991,EM,21689
MI,Gratiot County,-84.51619699999998,43.426193,EM,21690
MI,Gratiot County,-84.520096,43.340294,EM,21691
MI,Gratiot County,-84.483292,43.358891,EM,21692
MI,Gratiot County,-84.49069200000002,43.368191,EM,21693
MI,Gratiot County,-84.461899,43.397392,EM,21694
MI,Gratiot County,-84.540497,43.360592,EM,21695
MI,Gratiot County,-84.494896,43.380993,EM,21696
MI,Gratiot County,-84.54369399999999,43.395592,EM,21697
MI,Gratiot County,-84.526299,43.458992,EM,21698
MI,Gratiot County,-84.537498,43.368092,EM,21699
MI,Gratiot County,-84.572891,43.386391,EM,21700
MI,Gratiot County,-84.535599,43.44569,EM,21701
MI,Gratiot County,-84.50239599999998,43.373493,EM,21702
MI,Gratiot County,-84.579697,43.342491,EM,21703
MI,Gratiot County,-84.501694,43.402493,EM,21704
MI,Gratiot County,-84.543297,43.370892,EM,21705
MI,Gratiot County,-84.520195,43.359093,EM,21706
MI,Gratiot County,-84.574799,43.375191,EM,21707
MI,Gratiot County,-84.452095,43.401394,EM,21708
MI,Gratiot County,-84.51619699999998,43.36919,EM,21709
MI,Gratiot County,-84.411896,43.382393,EM,21710
MI,Gratiot County,-84.50329599999998,43.367592,EM,21711
MI,Gratiot County,-84.49389599999998,43.455292,EM,21712
MI,Gratiot County,-84.53499599999998,43.426193,EM,21713
MI,Gratiot County,-84.537994,43.354893,EM,21714
MI,Gratiot County,-84.51329799999998,43.361893,EM,21715
MI,Gratiot County,-84.53029599999998,43.403793,EM,21716
MI,Gratiot County,-84.55289499999998,43.433193,EM,21717
MI,Gratiot County,-84.542992,43.375294,EM,21718
MI,Gratiot County,-84.579895,43.402992,EM,21719
MI,Gratiot County,-84.50329599999998,43.38269,EM,21720
MI,Gratiot County,-84.500298,43.389893,EM,21721
MI,Gratiot County,-84.582153,43.318264,EM,21722
MI,Gratiot County,-84.55579399999998,43.411694,EM,21723
MI,Gratiot County,-84.577896,43.396893,EM,21724
MI,Gratiot County,-84.383797,43.389992,EM,21725
MI,Gratiot County,-84.564796,43.382393,EM,21726
MI,Gratiot County,-84.564598,43.432693,EM,21727
MI,Gratiot County,-84.54029799999998,43.432194,EM,21728
MI,Gratiot County,-84.483292,43.363293,EM,21729
KS,Gray County Wind Farm Montezuma),-100.39109,37.641594,MW,21730
KS,Gray County Wind Farm Montezuma),-100.396393,37.641594,MW,21731
KS,Gray County Wind Farm Montezuma),-100.362289,37.598892,MW,21732
KS,Gray County Wind Farm Montezuma),-100.361992,37.642395,MW,21733
KS,Gray County Wind Farm Montezuma),-100.382195,37.634396,MW,21734
KS,Gray County Wind Farm Montezuma),-100.359894,37.620594,MW,21735
KS,Gray County Wind Farm Montezuma),-100.387489,37.620693,MW,21736
KS,Gray County Wind Farm Montezuma),-100.359894,37.613293,MW,21737
KS,Gray County Wind Farm Montezuma),-100.349289,37.612995,MW,21738
KS,Gray County Wind Farm Montezuma),-100.387489,37.634396,MW,21739
KS,Gray County Wind Farm Montezuma),-100.383987,37.585293,MW,21740
KS,Gray County Wind Farm Montezuma),-100.394745,37.577705,MW,21741
KS,Gray County Wind Farm Montezuma),-100.360092,37.598694,MW,21742
KS,Gray County Wind Farm Montezuma),-100.392937,37.577717,MW,21743
KS,Gray County Wind Farm Montezuma),-100.370674,37.649014,MW,21744
KS,Gray County Wind Farm Montezuma),-100.349594,37.605293,MW,21745
KS,Gray County Wind Farm Montezuma),-100.38929,37.620594,MW,21746
KS,Gray County Wind Farm Montezuma),-100.407692,37.577694,MW,21747
KS,Gray County Wind Farm Montezuma),-100.40229,37.620693,MW,21748
KS,Gray County Wind Farm Montezuma),-100.39859,37.613194,MW,21749
KS,Gray County Wind Farm Montezuma),-100.39109,37.620594,MW,21750
KS,Gray County Wind Farm Montezuma),-100.40229,37.577694,MW,21751
KS,Gray County Wind Farm Montezuma),-100.412949,37.613251,MW,21752
KS,Gray County Wind Farm Montezuma),-100.402191,37.642296,MW,21753
KS,Gray County Wind Farm Montezuma),-100.383987,37.641693,MW,21754
KS,Gray County Wind Farm Montezuma),-100.372993,37.592293,MW,21755
KS,Gray County Wind Farm Montezuma),-100.403992,37.642296,MW,21756
KS,Gray County Wind Farm Montezuma),-100.398788,37.620495,MW,21757
KS,Gray County Wind Farm Montezuma),-100.367493,37.613495,MW,21758
KS,Gray County Wind Farm Montezuma),-100.347115,37.598713,MW,21759
KS,Gray County Wind Farm Montezuma),-100.396393,37.620594,MW,21760
KS,Gray County Wind Farm Montezuma),-100.370995,37.642494,MW,21761
KS,Gray County Wind Farm Montezuma),-100.365692,37.613495,MW,21762
KS,Gray County Wind Farm Montezuma),-100.38929,37.641594,MW,21763
KS,Gray County Wind Farm Montezuma),-100.394592,37.641594,MW,21764
KS,Gray County Wind Farm Montezuma),-100.40049,37.586494,MW,21765
KS,Gray County Wind Farm Montezuma),-100.38739,37.648895,MW,21766
KS,Gray County Wind Farm Montezuma),-100.351395,37.605293,MW,21767
KS,Gray County Wind Farm Montezuma),-100.356392,37.613293,MW,21768
KS,Gray County Wind Farm Montezuma),-100.354691,37.598694,MW,21769
KS,Gray County Wind Farm Montezuma),-100.387489,37.641693,MW,21770
KS,Gray County Wind Farm Montezuma),-100.380493,37.577694,MW,21771
KS,Gray County Wind Farm Montezuma),-100.36409,37.592396,MW,21772
KS,Gray County Wind Farm Montezuma),-100.374588,37.613293,MW,21773
KS,Gray County Wind Farm Montezuma),-100.394493,37.648895,MW,21774
KS,Gray County Wind Farm Montezuma),-100.368889,37.649094,MW,21775
KS,Gray County Wind Farm Montezuma),-100.346092,37.605293,MW,21776
KS,Gray County Wind Farm Montezuma),-100.363792,37.642395,MW,21777
KS,Gray County Wind Farm Montezuma),-100.358192,37.613293,MW,21778
KS,Gray County Wind Farm Montezuma),-100.398788,37.586494,MW,21779
KS,Gray County Wind Farm Montezuma),-100.384094,37.592293,MW,21780
KS,Gray County Wind Farm Montezuma),-100.387589,37.577694,MW,21781
KS,Gray County Wind Farm Montezuma),-100.356293,37.620792,MW,21782
KS,Gray County Wind Farm Montezuma),-100.387589,37.585293,MW,21783
KS,Gray County Wind Farm Montezuma),-100.404251,37.586452,MW,21784
KS,Gray County Wind Farm Montezuma),-100.412994,37.586494,MW,21785
KS,Gray County Wind Farm Montezuma),-100.392792,37.641594,MW,21786
KS,Gray County Wind Farm Montezuma),-100.354591,37.613293,MW,21787
KS,Gray County Wind Farm Montezuma),-100.376389,37.613293,MW,21788
KS,Gray County Wind Farm Montezuma),-100.411194,37.613194,MW,21789
KS,Gray County Wind Farm Montezuma),-100.396492,37.577694,MW,21790
KS,Gray County Wind Farm Montezuma),-100.378288,37.598892,MW,21791
KS,Gray County Wind Farm Montezuma),-100.387589,37.592293,MW,21792
KS,Gray County Wind Farm Montezuma),-100.405693,37.642296,MW,21793
KS,Gray County Wind Farm Montezuma),-100.394691,37.585293,MW,21794
KS,Gray County Wind Farm Montezuma),-100.414856,37.586452,MW,21795
KS,Gray County Wind Farm Montezuma),-100.369194,37.642494,MW,21796
KS,Gray County Wind Farm Montezuma),-100.414787,37.613396,MW,21797
KS,Gray County Wind Farm Montezuma),-100.362091,37.648994,MW,21798
KS,Gray County Wind Farm Montezuma),-100.385887,37.592319,MW,21799
KS,Gray County Wind Farm Montezuma),-100.358093,37.620594,MW,21800
KS,Gray County Wind Farm Montezuma),-100.389389,37.577694,MW,21801
KS,Gray County Wind Farm Montezuma),-100.348938,37.598713,MW,21802
KS,Gray County Wind Farm Montezuma),-100.404091,37.577694,MW,21803
KS,Gray County Wind Farm Montezuma),-100.383987,37.613194,MW,21804
KS,Gray County Wind Farm Montezuma),-100.39859,37.642296,MW,21805
KS,Gray County Wind Farm Montezuma),-100.380493,37.585293,MW,21806
KS,Gray County Wind Farm Montezuma),-100.367393,37.642494,MW,21807
KS,Gray County Wind Farm Montezuma),-100.40049,37.634293,MW,21808
KS,Gray County Wind Farm Montezuma),-100.405891,37.577694,MW,21809
KS,Gray County Wind Farm Montezuma),-100.400391,37.642296,MW,21810
KS,Gray County Wind Farm Montezuma),-100.347893,37.605293,MW,21811
KS,Gray County Wind Farm Montezuma),-100.412994,37.620495,MW,21812
KS,Gray County Wind Farm Montezuma),-100.385788,37.585293,MW,21813
KS,Gray County Wind Farm Montezuma),-100.392891,37.634293,MW,21814
KS,Gray County Wind Farm Montezuma),-100.363991,37.598892,MW,21815
KS,Gray County Wind Farm Montezuma),-100.411194,37.620693,MW,21816
KS,Gray County Wind Farm Montezuma),-100.382294,37.592293,MW,21817
KS,Gray County Wind Farm Montezuma),-100.409393,37.620693,MW,21818
KS,Gray County Wind Farm Montezuma),-100.369293,37.613396,MW,21819
KS,Gray County Wind Farm Montezuma),-100.380394,37.613194,MW,21820
KS,Gray County Wind Farm Montezuma),-100.344292,37.605293,MW,21821
KS,Gray County Wind Farm Montezuma),-100.407593,37.586494,MW,21822
KS,Gray County Wind Farm Montezuma),-100.371094,37.598892,MW,21823
KS,Gray County Wind Farm Montezuma),-100.392792,37.648895,MW,21824
KS,Gray County Wind Farm Montezuma),-100.380394,37.634396,MW,21825
KS,Gray County Wind Farm Montezuma),-100.40049,37.620495,MW,21826
KS,Gray County Wind Farm Montezuma),-100.367592,37.598892,MW,21827
KS,Gray County Wind Farm Montezuma),-100.365791,37.592396,MW,21828
KS,Gray County Wind Farm Montezuma),-100.367592,37.592396,MW,21829
KS,Gray County Wind Farm Montezuma),-100.372688,37.642494,MW,21830
KS,Gray County Wind Farm Montezuma),-100.411217,37.586491,MW,21831
KS,Gray County Wind Farm Montezuma),-100.378189,37.613293,MW,21832
KS,Gray County Wind Farm Montezuma),-100.371094,37.613396,MW,21833
KS,Gray County Wind Farm Montezuma),-100.382195,37.613293,MW,21834
KS,Gray County Wind Farm Montezuma),-100.382195,37.641693,MW,21835
KS,Gray County Wind Farm Montezuma),-100.405891,37.620693,MW,21836
KS,Gray County Wind Farm Montezuma),-100.358292,37.598694,MW,21837
KS,Gray County Wind Farm Montezuma),-100.398689,37.634293,MW,21838
KS,Gray County Wind Farm Montezuma),-100.394691,37.634293,MW,21839
KS,Gray County Wind Farm Montezuma),-100.383987,37.634396,MW,21840
KS,Gray County Wind Farm Montezuma),-100.369392,37.598892,MW,21841
KS,Gray County Wind Farm Montezuma),-100.396408,37.634281,MW,21842
KS,Gray County Wind Farm Montezuma),-100.40229,37.586494,MW,21843
KS,Gray County Wind Farm Montezuma),-100.372894,37.598892,MW,21844
KS,Gray County Wind Farm Montezuma),-100.376289,37.642494,MW,21845
KS,Gray County Wind Farm Montezuma),-100.347481,37.61287700000001,MW,21846
KS,Gray County Wind Farm Montezuma),-100.350677,37.598713,MW,21847
KS,Gray County Wind Farm Montezuma),-100.356491,37.598694,MW,21848
KS,Gray County Wind Farm Montezuma),-100.390991,37.648895,MW,21849
KS,Gray County Wind Farm Montezuma),-100.398788,37.577694,MW,21850
KS,Gray County Wind Farm Montezuma),-100.369392,37.592396,MW,21851
KS,Gray County Wind Farm Montezuma),-100.404091,37.620693,MW,21852
KS,Gray County Wind Farm Montezuma),-100.405792,37.586494,MW,21853
KS,Gray County Wind Farm Montezuma),-100.380493,37.592293,MW,21854
KS,Gray County Wind Farm Montezuma),-100.385841,37.634281,MW,21855
KS,Gray County Wind Farm Montezuma),-100.371193,37.592293,MW,21856
KS,Gray County Wind Farm Montezuma),-100.38929,37.634293,MW,21857
KS,Gray County Wind Farm Montezuma),-100.385689,37.641594,MW,21858
KS,Gray County Wind Farm Montezuma),-100.411255,37.577591,MW,21859
KS,Gray County Wind Farm Montezuma),-100.352791,37.613293,MW,21860
KS,Gray County Wind Farm Montezuma),-100.409393,37.613194,MW,21861
KS,Gray County Wind Farm Montezuma),-100.400589,37.577694,MW,21862
KS,Gray County Wind Farm Montezuma),-100.376488,37.592293,MW,21863
KS,Gray County Wind Farm Montezuma),-100.385895,37.577694,MW,21864
KS,Gray County Wind Farm Montezuma),-100.389191,37.648895,MW,21865
KS,Gray County Wind Farm Montezuma),-100.382195,37.585293,MW,21866
KS,Gray County Wind Farm Montezuma),-100.362289,37.592396,MW,21867
KS,Gray County Wind Farm Montezuma),-100.374794,37.592293,MW,21868
KS,Gray County Wind Farm Montezuma),-100.389389,37.585293,MW,21869
KS,Gray County Wind Farm Montezuma),-100.396492,37.585293,MW,21870
KS,Gray County Wind Farm Montezuma),-100.351089,37.612892,MW,21871
KS,Gray County Wind Farm Montezuma),-100.354492,37.620792,MW,21872
KS,Gray County Wind Farm Montezuma),-100.39109,37.585293,MW,21873
KS,Gray County Wind Farm Montezuma),-100.392792,37.620594,MW,21874
KS,Gray County Wind Farm Montezuma),-100.400391,37.613194,MW,21875
KS,Gray County Wind Farm Montezuma),-100.352417,37.598633,MW,21876
KS,Gray County Wind Farm Montezuma),-100.363991,37.613293,MW,21877
KS,Gray County Wind Farm Montezuma),-100.378288,37.592293,MW,21878
KS,Gray County Wind Farm Montezuma),-100.39119,37.577694,MW,21879
KS,Gray County Wind Farm Montezuma),-100.365791,37.598892,MW,21880
KS,Gray County Wind Farm Montezuma),-100.406288,37.613194,MW,21881
KS,Gray County Wind Farm Montezuma),-100.409477,37.577591,MW,21882
KS,Gray County Wind Farm Montezuma),-100.382294,37.577694,MW,21883
KS,Gray County Wind Farm Montezuma),-100.384094,37.577694,MW,21884
KS,Gray County Wind Farm Montezuma),-100.385689,37.620693,MW,21885
KS,Gray County Wind Farm Montezuma),-100.409393,37.586494,MW,21886
KS,Gray County Wind Farm Montezuma),-100.392891,37.585293,MW,21887
KS,Gray County Wind Farm Montezuma),-100.36219,37.613293,MW,21888
KS,Gray County Wind Farm Montezuma),-100.376488,37.598892,MW,21889
KS,Gray County Wind Farm Montezuma),-100.372787,37.613495,MW,21890
KS,Gray County Wind Farm Montezuma),-100.413155,37.577671,MW,21891
KS,Gray County Wind Farm Montezuma),-100.345688,37.612995,MW,21892
KS,Gray County Wind Farm Montezuma),-100.352791,37.620594,MW,21893
KS,Gray County Wind Farm Montezuma),-100.414787,37.620594,MW,21894
KS,Gray County Wind Farm Montezuma),-100.402191,37.634293,MW,21895
